,participant_id,problem_id,num_clicks,modification_type,click_cost,revenue,total_payoff
2874,143,18,3,random,0.004,0.073,0.06899999999999999
2875,143,7,1,random,0.002,0.122,0.12
2876,143,20,2,random,0.006,0.096,0.09
2877,143,21,3,random,0.006,0.118,0.11199999999999999
2878,143,12,2,optimal,0.003,0.094,0.091
2879,143,17,1,optimal,0.004,0.102,0.09799999999999999
2880,143,10,4,random,0.007,0.051,0.044
2881,144,9,5,optimal,0.005,0.1,0.095
2882,144,11,7,optimal,0.011,0.108,0.097
2883,144,16,3,random,0.005,0.145,0.13999999999999999
2884,144,10,4,random,0.006,0.094,0.088
2885,144,12,4,random,0.006,0.094,0.088
2886,144,2,2,optimal,0.002,0.111,0.109
2887,144,6,2,optimal,0.002,0.105,0.103
2888,144,14,2,optimal,0.002,0.083,0.081
2889,144,20,3,random,0.006,0.098,0.092
2890,144,1,5,optimal,0.006,0.138,0.132
2891,144,5,2,random,0.002,0.12,0.118
2892,144,19,5,random,0.006,0.062,0.056
2893,144,4,4,optimal,0.004,0.096,0.092
2894,144,17,2,random,0.003,0.009,0.005999999999999999
2895,144,3,7,optimal,0.007,0.08,0.073
2896,144,21,2,optimal,0.002,0.118,0.11599999999999999
2897,144,8,3,random,0.006,0.093,0.087
2898,144,15,4,random,0.004,0.073,0.06899999999999999
2899,144,13,4,optimal,0.006,0.05,0.044000000000000004
2900,144,18,6,random,0.006,0.093,0.087
2901,145,13,2,optimal,0.002,0.139,0.137
2902,145,3,3,optimal,0.003,0.035,0.032
2903,145,16,0,random,0.0,0.145,0.145
2904,145,18,0,random,0.0,0.048,0.048
2905,145,5,0,optimal,0.0,0.124,0.124
2906,145,2,2,random,0.003,0.111,0.108
2907,145,11,3,random,0.003,0.1,0.097
2908,145,8,0,optimal,0.0,0.054,0.054
2909,145,14,3,random,0.003,0.083,0.08
2910,145,19,8,optimal,0.01,0.089,0.079
2911,145,7,2,optimal,0.002,0.135,0.133
2912,145,4,1,optimal,0.001,0.15,0.149
2913,145,15,0,random,0.0,0.055,0.055
2914,145,10,0,optimal,0.0,0.14,0.14
2915,145,17,0,optimal,0.0,0.098,0.098
2916,145,12,0,random,0.0,0.03,0.03
2917,145,1,0,optimal,0.0,0.092,0.092
2918,145,21,0,optimal,0.0,0.075,0.075
2919,145,9,0,random,0.0,0.066,0.066
2920,145,6,0,random,0.0,0.079,0.079
2921,146,18,0,optimal,0.0,0.039,0.039
2922,146,13,0,random,0.0,0.09,0.09
2923,146,4,0,optimal,0.0,0.096,0.096
2924,146,14,0,random,0.0,0.091,0.091
2925,146,9,0,optimal,0.0,0.1,0.1
2926,146,21,3,optimal,0.006,0.129,0.123
2927,146,1,2,random,0.005,0.067,0.062000000000000006
2928,146,3,0,optimal,0.0,0.068,0.068
2929,146,17,0,random,0.0,0.05,0.05
2930,146,15,0,optimal,0.0,0.143,0.143
2931,146,11,1,random,0.003,0.132,0.129
2932,146,6,5,optimal,0.013,0.048,0.035
2933,146,8,0,random,0.0,0.093,0.093
2934,146,19,0,random,0.0,0.032,0.032
2935,146,2,0,random,0.0,0.093,0.093
2936,146,20,0,random,0.0,0.063,0.063
2937,146,10,1,optimal,0.003,0.031,0.028
2938,146,5,0,optimal,0.0,0.045,0.045
2939,146,12,0,optimal,0.0,0.102,0.102
2940,146,7,0,random,0.0,0.111,0.111
2941,147,7,0,random,0.0,0.149,0.149
2942,147,6,0,optimal,0.0,0.079,0.079
2943,147,3,1,optimal,0.004,0.05,0.046
2944,147,21,0,random,0.0,0.029,0.029
2945,147,1,0,random,0.0,0.075,0.075
2946,147,19,0,random,0.0,0.095,0.095
2947,147,20,0,optimal,0.0,0.14,0.14
2948,147,9,0,optimal,0.0,0.012,0.012
2949,147,4,0,optimal,0.0,0.023,0.023
2950,147,14,0,optimal,0.001,0.042,0.041
2951,147,10,0,random,0.0,0.07,0.07
2952,147,2,0,random,0.0,0.075,0.075
2953,147,5,0,random,0.0,0.12,0.12
2954,147,11,0,random,0.0,0.073,0.073
2955,147,8,0,random,0.0,0.103,0.103
2956,147,17,0,optimal,0.0,0.053,0.053
2957,147,12,0,random,0.0,0.051,0.051
2958,147,18,0,random,0.0,0.074,0.074
2959,147,15,0,optimal,0.0,0.101,0.101
2960,147,13,0,optimal,0.0,0.139,0.139
2961,148,16,14,optimal,0.043,0.069,0.02600000000000001
2962,148,11,15,random,0.034,0.116,0.082
2963,148,14,11,optimal,0.024,0.123,0.099
2964,148,9,13,random,0.025,0.068,0.043000000000000003
2965,148,7,9,random,0.018,0.079,0.061
2966,148,5,13,optimal,0.041,0.12,0.07899999999999999
2967,148,1,15,optimal,0.04,0.105,0.065
2968,148,17,12,random,0.032,0.102,0.06999999999999999
2969,148,6,13,random,0.027,0.105,0.078
2970,148,3,14,optimal,0.029,0.114,0.085
2971,148,15,13,random,0.027,0.143,0.11599999999999999
2972,148,2,16,random,0.045,0.075,0.03
2973,148,18,15,optimal,0.03,0.093,0.063
2974,148,4,14,optimal,0.03,0.096,0.066
2975,148,12,13,random,0.036,0.092,0.056
2976,148,21,15,optimal,0.035,0.104,0.06899999999999999
2977,148,20,15,optimal,0.047,0.098,0.051000000000000004
2978,148,8,11,random,0.03,0.112,0.082
2979,148,10,15,optimal,0.035,0.088,0.05299999999999999
2980,148,19,15,random,0.038,0.062,0.024
2981,149,8,11,random,0.03,0.103,0.073
2982,149,20,2,optimal,0.007,0.096,0.089
2983,149,7,1,random,0.002,0.078,0.076
2984,149,6,1,optimal,0.004,0.108,0.104
2985,149,10,1,random,0.003,0.046,0.043
2986,149,15,1,optimal,0.003,0.088,0.08499999999999999
2987,149,5,1,optimal,0.004,0.094,0.09
2988,149,21,1,random,0.003,0.1,0.097
2989,149,11,1,optimal,0.003,0.05,0.047
2990,149,19,1,optimal,0.004,0.066,0.062
2991,149,3,1,random,0.004,0.114,0.11
2992,149,12,1,optimal,0.004,0.1,0.096
2993,149,18,1,random,0.002,0.073,0.071
2994,149,2,1,random,0.003,0.033,0.030000000000000002
2995,149,14,1,optimal,0.002,0.123,0.121
2996,149,16,1,random,0.004,0.069,0.065
2997,149,4,1,random,0.003,0.023,0.02
2998,149,17,1,optimal,0.002,0.079,0.077
2999,149,13,1,optimal,0.004,0.107,0.103
3000,149,1,1,random,0.003,0.052,0.048999999999999995
