"","type","is_practice","original_item_cost","highlight_cost","click_values","payoff_matrix","original_cost_matrix","final_cost_matrix","weights","highlight_weight","weights_deviation","trial_num","selected_option","gross_earnings","net_earnings","click_cost","uncovered_values","num_values_revealed","num_options","num_features","reaction_time","points_click_cost","points_action_utility","points_metalevel_reward","is_control","highlight_index","selected_option_highlight_value","trial_type","trial_index","time_elapsed","nudge_highlighted_values_are_even","highlight_value","maximized_highlighted_option","highlight_num_clicks","highlight_weight_check","highlight_num_reveals","participant_id","weights_sum"
"2683","traffic-light-mouselab","False",3,1,"[]","[[4, 4, 4, 6, 4], [7, 4, 3, 3, 3], [3, 6, 3, 5, 4]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[25, 1, 4]",25,30,13,1,0.043,0.043,0,"[]",0,5,3,660,0,128,128,"False",0,4,"traffic-light-mouselab",17,126031,"False",4,0,0,25,0,90,30
"2684","traffic-light-mouselab","False",3,1,"[]","[[8, 5, 4, 8, 2], [4, 4, 5, 4, 4], [1, 3, 6, 5, 6]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[2, 4, 24]",24,28,14,2,0.057,0.057,0,"[]",0,5,3,903,0,172,172,"True",2,6,"traffic-light-mouselab",18,127504,"False",6,1,0,24,0,90,30
"2685","traffic-light-mouselab","False",3,1,"[]","[[5, 5, 4, 6, 6], [5, 7, 6, 5, 6], [1, 4, 4, 4, 7]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[20, 3, 7]",20,20,15,3,0.054,0.054,0,"[]",0,5,3,687,0,163,163,"True",0,6,"traffic-light-mouselab",19,129039,"False",6,1,0,20,0,90,30
"2686","traffic-light-mouselab","False",3,1,"[]","[[3, 6, 4, 2, 8], [7, 1, 5, 5, 4], [3, 6, 4, 3, 7]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[2, 27, 1]",27,34,16,0,0.066,0.066,0,"[]",0,5,3,870,0,198,198,"False",1,7,"traffic-light-mouselab",20,130751,"False",7,1,0,27,0,90,30
"2687","traffic-light-mouselab","False",3,1,"[]","[[5, 3, 3, 4, 5], [3, 6, 5, 4, 3], [4, 8, 4, 6, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[6, 12, 12]",12,8,17,1,0.062,0.062,0,"[]",0,5,3,927,0,186,186,"True",1,6,"traffic-light-mouselab",21,132392,"False",6,1,0,12,0,90,30
"2688","traffic-light-mouselab","False",3,1,"[]","[[5, 7, 7, 6, 4], [6, 4, 7, 5, 7], [5, 6, 4, 7, 7]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[7, 19, 4]",4,18,18,4,0.063,0.063,0,"[]",0,5,3,1006,0,189,189,"True",2,7,"traffic-light-mouselab",22,134255,"False",7,1,0,4,0,90,30
"2689","traffic-light-mouselab","False",3,1,"[]","[[7, 6, 6, 5, 4], [6, 2, 10, 3, 4], [5, 5, 3, 5, 6]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[7, 7, 16]",16,12,19,4,0.051,0.051,0,"[]",0,5,3,792,0,152,152,"True",2,6,"traffic-light-mouselab",23,135815,"False",6,1,0,16,0,90,30
"2690","traffic-light-mouselab","False",3,1,"[]","[[6, 3, 8, 4, 3], [5, 7, 6, 7, 8], [2, 5, 7, 5, 6]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[8, 5, 17]",5,14,20,1,0.048,0.048,0,"[]",0,5,3,1485,0,144,144,"False",1,7,"traffic-light-mouselab",24,138423,"False",7,0,0,5,0,90,30
"2691","traffic-light-mouselab","False",3,1,"[]","[[7, 4, 4, 3, 4], [7, 4, 5, 3, 4], [3, 2, 7, 5, 8]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[16, 4, 10]",10,12,21,3,0.037,0.037,0,"[]",0,5,3,1287,0,110,110,"True",2,5,"traffic-light-mouselab",25,140599,"False",5,0,0,10,0,90,30
"2692","traffic-light-mouselab","False",3,1,"[]","[[7, 2, 2, 6, 4], [6, 4, 5, 7, 9], [7, 4, 7, 2, 8]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[5, 9, 16]",9,12,22,2,0.056,0.056,0,"[]",0,5,3,3455,0,167,167,"False",1,5,"traffic-light-mouselab",26,146209,"False",5,0,0,9,0,90,30
"2693","traffic-light-mouselab","False",3,1,"[]","[[6, 5, 6, 4, 5], [5, 4, 4, 6, 4], [4, 7, 5, 4, 5]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[15, 13, 2]",15,16,23,1,0.047,0.047,0,"[]",0,5,3,732,0,141,141,"False",0,5,"traffic-light-mouselab",27,148351,"False",5,0,0,15,0,90,30
"2694","traffic-light-mouselab","False",3,1,"[]","[[4, 6, 3, 4, 4], [4, 5, 5, 10, 8], [1, 6, 7, 6, 6]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[6, 3, 21]",6,22,24,0,0.019,0.019,0,"[]",0,5,3,1055,0,57,57,"True",0,4,"traffic-light-mouselab",28,152671,"False",4,0,0,6,0,90,30
"2695","traffic-light-mouselab","False",3,1,"[]","[[5, 7, 6, 5, 6], [5, 8, 5, 2, 6], [4, 4, 6, 4, 7]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[2, 23, 5]",23,26,25,1,0.073,0.073,0,"[]",0,5,3,919,0,218,218,"False",1,8,"traffic-light-mouselab",29,154520,"False",8,1,0,23,0,90,30
"2696","traffic-light-mouselab","False",3,1,"[]","[[7, 5, 5, 5, 4], [7, 5, 6, 2, 10], [8, 3, 4, 6, 2]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[3, 26, 1]",26,32,26,2,0.058,0.058,0,"[]",0,5,3,814,0,175,175,"True",1,6,"traffic-light-mouselab",30,156415,"False",6,0,0,26,0,90,30
"2697","traffic-light-mouselab","False",3,1,"[]","[[6, 5, 6, 3, 6], [3, 7, 6, 3, 6], [6, 1, 3, 7, 7]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[4, 12, 14]",14,12,27,3,0.049,0.049,0,"[]",0,5,3,880,0,146,146,"True",2,7,"traffic-light-mouselab",31,158207,"False",7,1,0,14,0,90,30
"2698","traffic-light-mouselab","False",3,1,"[]","[[4, 0, 7, 7, 4], [3, 5, 3, 4, 5], [4, 2, 5, 5, 7]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[11, 2, 17]",17,16,28,4,0.058,0.058,0,"[]",0,5,3,1093,0,173,173,"False",2,7,"traffic-light-mouselab",32,160399,"False",7,1,0,17,0,90,30
"2699","traffic-light-mouselab","False",3,1,"[]","[[6, 7, 9, 4, 7], [3, 7, 4, 5, 4], [6, 8, 5, 5, 6]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[1, 28, 1]",28,36,29,1,0.07,0.07,0,"[]",0,5,3,950,0,211,211,"True",1,7,"traffic-light-mouselab",33,162159,"False",7,1,0,28,0,90,30
"2700","traffic-light-mouselab","False",3,1,"[]","[[3, 6, 7, 4, 5], [6, 5, 5, 4, 4], [7, 3, 5, 5, 5]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[3, 21, 6]",21,22,30,3,0.042,0.042,0,"[]",0,5,3,935,0,126,126,"False",1,4,"traffic-light-mouselab",34,163982,"False",4,0,0,21,0,90,30
"2701","traffic-light-mouselab","True",3,1,"[]","[[7, 6, 5, 3, 8], [9, 6, 7, 5, 5], [3, 5, 2, 2, 4]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[9, 5, 16]",16,12,1,0,0.052,0.052,0,"[]",0,5,3,5946,0,156,156,"True",2,3,"traffic-light-mouselab",4,198002,"True",3,0,0,16,0,91,30
"2702","traffic-light-mouselab","True",3,1,"[]","[[8, 5, 4, 4, 4], [6, 5, 3, 6, 6], [3, 6, 0, 4, 5]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[15, 9, 6]",15,10,2,3,0.046,0.046,0,"[]",0,5,3,2744,0,138,138,"False",0,4,"traffic-light-mouselab",5,203825,"True",4,0,0,15,0,91,30
"2703","traffic-light-mouselab","False",3,1,"[]","[[5, 3, 2, 5, 10], [2, 4, 5, 4, 7], [4, 5, 4, 7, 6]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[5, 9, 16]",16,12,3,1,0.044,0.044,0,"[]",0,5,3,2831,0,131,131,"False",2,5,"traffic-light-mouselab",7,212135,"True",5,0,0,16,0,91,30
"2704","traffic-light-mouselab","False",3,1,"[]","[[6, 7, 8, 5, 3], [5, 4, 5, 4, 4], [6, 6, 1, 6, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[12, 17, 1]",17,18,4,4,0.036,0.036,0,"[]",0,5,3,1303,0,107,107,"True",1,4,"traffic-light-mouselab",8,215016,"True",4,0,0,17,0,91,30
"2705","traffic-light-mouselab","False",3,1,"[]","[[5, 2, 7, 4, 4], [5, 7, 6, 2, 5], [7, 3, 2, 6, 7]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[3, 18, 9]",18,16,5,0,0.056,0.056,0,"[]",0,5,3,982,0,168,168,"False",1,5,"traffic-light-mouselab",9,217257,"True",5,0,0,18,0,91,30
"2706","traffic-light-mouselab","False",3,1,"[]","[[3, 3, 4, 5, 5], [4, 5, 5, 4, 6], [6, 6, 5, 4, 6]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[24, 5, 1]",24,28,6,1,0.034,0.034,0,"[]",0,5,3,1636,0,103,103,"False",0,3,"traffic-light-mouselab",10,220434,"True",3,0,0,24,0,91,30
"2707","traffic-light-mouselab","False",3,1,"[]","[[4, 7, 5, 4, 7], [2, 7, 5, 5, 4], [5, 6, 3, 5, 2]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[8, 2, 20]",8,20,7,3,0.047,0.047,0,"[]",0,5,3,1179,0,142,142,"False",0,4,"traffic-light-mouselab",11,223583,"True",4,0,0,8,0,91,30
"2708","traffic-light-mouselab","False",3,1,"[1]","[[4, 5, 6, 6, 3], [6, 7, 2, 9, 4], [2, 6, 4, 5, 8]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 2, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[2, 1, 27]",27,34,8,0,0.023,0.0226666666666667,0.000333333333333333,"[]",0,5,3,3605,1,68,67,"True",2,2,"traffic-light-mouselab",12,229082,"True",2,0,0,27,0,91,30
"2709","traffic-light-mouselab","False",3,1,"[]","[[5, 4, 8, 4, 2], [6, 5, 7, 5, 6], [4, 3, 4, 6, 4]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[12, 7, 11]",11,6,9,3,0.05,0.05,0,"[]",0,5,3,1071,0,149,149,"True",2,6,"traffic-light-mouselab",13,231313,"True",6,1,0,11,0,91,30
"2710","traffic-light-mouselab","False",3,1,"[]","[[6, 3, 7, 5, 4], [6, 6, 4, 5, 5], [4, 7, 6, 5, 3]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[6, 9, 15]",6,10,10,4,0.038,0.038,0,"[]",0,5,3,1043,0,114,114,"False",0,4,"traffic-light-mouselab",14,234095,"True",4,0,0,6,0,91,30
"2711","traffic-light-mouselab","False",3,1,"[]","[[7, 5, 6, 3, 6], [3, 5, 5, 5, 4], [6, 4, 8, 6, 6]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[10, 15, 5]",10,10,11,1,0.048,0.048,0,"[]",0,5,3,1093,0,145,145,"False",0,5,"traffic-light-mouselab",15,236557,"True",5,0,0,10,0,91,30
"2712","traffic-light-mouselab","False",3,1,"[]","[[5, 5, 6, 5, 6], [5, 7, 8, 7, 7], [7, 3, 6, 4, 6]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[16, 1, 13]",13,18,12,2,0.061,0.061,0,"[]",0,5,3,874,0,182,182,"True",2,6,"traffic-light-mouselab",16,238552,"True",6,0,0,13,0,91,30
"2713","traffic-light-mouselab","False",3,1,"[]","[[5, 4, 5, 4, 3], [5, 4, 3, 4, 5], [4, 4, 3, 5, 5]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[3, 15, 12]",12,14,13,3,0.044,0.044,0,"[]",0,5,3,1031,0,132,132,"False",2,5,"traffic-light-mouselab",17,241151,"True",5,1,0,12,0,91,30
"2714","traffic-light-mouselab","False",3,1,"[]","[[3, 6, 4, 7, 4], [4, 8, 4, 7, 6], [6, 5, 6, 5, 5]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[6, 22, 2]",22,24,14,0,0.039,0.039,0,"[]",0,5,3,1662,0,118,118,"False",1,4,"traffic-light-mouselab",18,244228,"True",4,0,0,22,0,91,30
"2715","traffic-light-mouselab","False",3,1,"[0]","[[5, 6, 6, 6, 6], [5, 5, 3, 3, 3], [7, 8, 6, 1, 7]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[[2, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[20, 8, 2]",2,20,15,1,0.059,0.0586666666666667,0.000333333333333333,"[]",0,5,3,2054,1,176,175,"False",2,8,"traffic-light-mouselab",19,247739,"True",8,1,0,2,0,91,30
"2716","traffic-light-mouselab","False",3,1,"[]","[[4, 5, 3, 5, 5], [6, 5, 6, 7, 6], [7, 6, 6, 6, 8]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[6, 3, 21]",21,22,16,3,0.059,0.059,0,"[]",0,5,3,995,0,177,177,"True",2,6,"traffic-light-mouselab",20,250336,"True",6,0,0,21,0,91,30
"2717","traffic-light-mouselab","False",3,1,"[]","[[6, 6, 3, 6, 4], [6, 5, 6, 0, 5], [6, 4, 2, 4, 4]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[4, 2, 24]",4,28,17,4,0.041,0.041,0,"[]",0,5,3,1154,0,122,122,"False",0,4,"traffic-light-mouselab",21,252616,"True",4,0,0,4,0,91,30
"2718","traffic-light-mouselab","False",3,1,"[]","[[8, 4, 4, 4, 6], [6, 9, 6, 3, 4], [5, 5, 7, 7, 0]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[4, 1, 25]",1,30,18,2,0.066,0.066,0,"[]",0,5,3,907,0,197,197,"True",1,6,"traffic-light-mouselab",22,254670,"True",6,0,0,1,0,91,30
"2719","traffic-light-mouselab","False",3,1,"[]","[[6, 6, 8, 5, 6], [4, 7, 6, 5, 4], [3, 7, 4, 4, 6]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[5, 14, 11]",5,10,19,1,0.068,0.068,0,"[]",0,5,3,1118,0,205,205,"True",0,6,"traffic-light-mouselab",23,257133,"True",6,0,0,5,0,91,30
"2720","traffic-light-mouselab","False",3,1,"[]","[[5, 3, 5, 3, 7], [6, 4, 5, 4, 5], [3, 4, 8, 4, 5]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[2, 20, 8]",20,20,20,3,0.039,0.039,0,"[]",0,5,3,1047,0,118,118,"False",1,4,"traffic-light-mouselab",24,259225,"True",4,0,0,20,0,91,30
"2721","traffic-light-mouselab","False",3,1,"[]","[[6, 8, 4, 6, 5], [4, 5, 6, 4, 6], [8, 5, 4, 5, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[1, 3, 26]",26,32,21,4,0.034,0.034,0,"[]",0,5,3,1132,0,101,101,"False",2,3,"traffic-light-mouselab",25,261750,"True",3,0,0,26,0,91,30
"2722","traffic-light-mouselab","False",3,1,"[]","[[4, 4, 6, 4, 5], [8, 5, 7, 5, 5], [8, 4, 6, 6, 8]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[14, 13, 3]",14,14,22,2,0.064,0.064,0,"[]",0,5,3,948,0,193,193,"False",0,6,"traffic-light-mouselab",26,263929,"True",6,1,0,14,0,91,30
"2723","traffic-light-mouselab","False",3,1,"[]","[[6, 2, 2, 6, 3], [2, 4, 2, 4, 5], [2, 3, 5, 5, 4]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[9, 14, 7]",7,8,23,1,0.032,0.032,0,"[]",0,5,3,1096,0,95,95,"True",2,3,"traffic-light-mouselab",27,266256,"True",3,0,0,7,0,91,30
"2724","traffic-light-mouselab","False",3,1,"[]","[[1, 4, 6, 5, 7], [2, 4, 2, 7, 5], [7, 6, 3, 5, 5]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[15, 4, 11]",15,12,24,3,0.053,0.053,0,"[]",0,5,3,1194,0,158,158,"True",0,5,"traffic-light-mouselab",28,268918,"True",5,0,0,15,0,91,30
"2725","traffic-light-mouselab","False",3,1,"[]","[[7, 1, 4, 5, 3], [6, 7, 6, 7, 5], [4, 7, 4, 5, 9]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[9, 2, 19]",19,18,25,2,0.041,0.041,0,"[]",0,5,3,1007,0,124,124,"True",2,4,"traffic-light-mouselab",29,271454,"True",4,0,0,19,0,91,30
"2726","traffic-light-mouselab","False",3,1,"[]","[[6, 6, 5, 8, 5], [3, 1, 6, 8, 1], [2, 6, 7, 3, 6]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[1, 1, 28]",28,36,26,1,0.058,0.058,0,"[]",0,5,3,1277,0,175,175,"False",2,6,"traffic-light-mouselab",30,274397,"True",6,0,0,28,0,91,30
"2727","traffic-light-mouselab","False",3,1,"[]","[[1, 5, 1, 5, 6], [5, 4, 0, 6, 5], [3, 4, 6, 5, 5]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[9, 13, 8]",9,6,27,2,0.019,0.019,0,"[]",0,5,3,1293,0,57,57,"True",0,1,"traffic-light-mouselab",31,276994,"True",1,0,0,9,0,91,30
"2728","traffic-light-mouselab","False",3,1,"[]","[[6, 8, 5, 8, 2], [5, 5, 5, 4, 8], [7, 5, 5, 3, 2]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[5, 22, 3]",3,24,28,3,0.046,0.046,0,"[]",0,5,3,1218,0,137,137,"True",2,3,"traffic-light-mouselab",32,279593,"True",3,0,0,3,0,91,30
"2729","traffic-light-mouselab","False",3,1,"[]","[[8, 6, 8, 5, 5], [6, 3, 7, 1, 5], [4, 6, 6, 4, 4]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[2, 5, 23]",23,26,29,4,0.042,0.042,0,"[]",0,5,3,1806,0,127,127,"True",2,4,"traffic-light-mouselab",33,284888,"True",4,0,0,23,0,91,30
"2730","traffic-light-mouselab","False",3,1,"[]","[[7, 8, 4, 6, 2], [4, 4, 8, 3, 6], [3, 6, 4, 7, 5]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[1, 4, 25]",25,30,30,3,0.064,0.064,0,"[]",0,5,3,2905,0,193,193,"True",2,7,"traffic-light-mouselab",34,289419,"True",7,1,0,25,0,91,30
"2731","traffic-light-mouselab","True",3,1,"[1, 3, 3, 3, 1, 1, 5, 5, 5, 12, 12, 12, 14, 14, 14, 9, 9, 9, 4, 4, 4, 11, 11, 11, 10, 10, 10, 7, 7, 7, 6, 6, 6, 2, 2, 2, 8, 8, 8, 13, 13, 13, 0, 0, 0, 13, 13, 12, 14, 10, 10, 5, 5, 0, 0]","[[4, 6, 4, 4, 3], [3, 5, 3, 4, 6], [6, 7, 5, 6, 5]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[0, 0, 0, 0, 0], [0, 0, 0, 0, 0], [0, 0, 0, 0, 0]]","[2, 21, 7]",2,22,1,4,0.056,0.041,0.015,"[3, 1, 5, 12, 14, 9, 4, 11, 10, 7, 6, 2, 8, 13, 0]",15,5,3,158490,45,167,122,"True",0,3,"traffic-light-mouselab",4,359842,"True",3,0,17,2,5,92,30
"2732","traffic-light-mouselab","True",3,1,"[8, 8, 8, 13, 13, 13, 14, 14, 9, 9, 4, 4, 3, 3, 3, 14, 14, 14, 4, 4, 2, 2, 2, 7, 7, 7, 7, 12, 12, 12, 6, 6, 6, 11, 11, 11, 1, 1, 1, 0, 0, 0, 0, 5, 5, 5, 10, 10, 10, 10]","[[2, 6, 2, 0, 6], [3, 7, 5, 8, 7], [3, 4, 5, 8, 4]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[[0, 0, 0, 0, 0], [0, 0, 0, 0, 0], [0, 0, 0, 0, 0]]","[1, 25, 4]",25,30,2,1,0.066,0.0543333333333333,0.0116666666666667,"[8, 13, 9, 3, 14, 4, 2, 7, 12, 6, 11, 1, 0, 5, 10]",15,5,3,23406,35,197,162,"False",1,7,"traffic-light-mouselab",5,388438,"True",7,0,15,25,5,92,30
"2733","traffic-light-mouselab","False",3,1,"[4, 4, 4, 9, 9, 9, 14, 14, 14, 13, 13, 13, 8, 8, 8, 3, 3, 3, 2, 2, 2, 7, 7, 7, 12, 12, 12, 1, 1, 1, 6, 6, 6, 11, 11, 11]","[[1, 4, 3, 3, 8], [6, 3, 6, 3, 3], [4, 8, 3, 7, 5]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[[3, 0, 0, 0, 0], [1, 0, 0, 0, 0], [3, 0, 0, 0, 0]]","[8, 16, 6]",16,12,3,0,0.043,0.0336666666666667,0.00933333333333333,"[4, 9, 14, 13, 8, 3, 2, 7, 12, 1, 6, 11]",12,5,3,18793,28,128,100,"False",1,6,"traffic-light-mouselab",7,416524,"True",6,1,12,16,4,92,30
